practice_hours,quiz_score,passed,skill_level
8.806,49.505,0,0
0.502,68.705,0,0
8.011,86.996,1,2
9.637,81.767,1,1
3.811,56.884,0,0
8.145,71.660,0,1
7.764,60.646,0,0
8.285,73.888,0,1
7.156,95.419,1,2
5.967,61.399,0,0
3.338,49.722,0,0
4.749,60.569,0,1
1.655,69.231,0,0
6.856,95.087,1,2
5.646,84.024,1,2
1.162,49.717,0,0
1.610,98.347,1,2
3.780,82.210,1,1
2.464,75.064,1,1
2.466,75.002,0,1
8.240,54.764,0,0
3.781,78.259,1,2
1.148,50.196,0,0
9.700,97.635,1,2
10.036,50.174,0,0
8.766,70.666,0,1
5.022,57.133,0,0
10.143,87.544,1,1
9.579,89.236,1,2
6.976,75.753,1,1
7.470,58.497,0,0
7.717,94.712,1,2
5.973,91.480,1,2
9.306,46.289,0,0
9.139,49.398,0,0
8.020,78.859,1,1
7.575,90.647,1,2
5.154,81.040,1,2
3.873,59.142,0,0
10.164,69.689,0,1
6.291,86.335,1,2
9.897,49.461,0,0
2.723,58.696,0,0
2.156,65.892,0,0
7.873,94.388,1,2
7.172,58.149,0,0
4.657,75.899,1,1
5.678,56.031,0,0
9.793,56.847,0,0
7.306,54.158,0,0
6.002,76.815,1,1
3.305,95.205,1,2
2.194,97.326,1,2
4.295,63.474,0,1
3.547,96.174,1,2
7.567,62.999,0,0
10.425,82.411,0,1
9.106,58.850,0,0
3.320,57.669,0,0
3.508,50.762,0,0
6.482,64.536,0,1
8.991,60.963,0,0
3.549,98.279,1,2
3.308,96.750,1,2
5.286,64.545,0,1
8.213,67.851,0,1
5.051,89.921,1,2
0.630,56.632,0,0
7.367,59.713,0,0
9.381,54.298,0,0
7.420,98.400,1,2
0.835,54.219,0,0
3.213,51.739,0,0
5.737,48.477,0,0
5.463,95.198,1,2
1.293,97.144,1,2
3.347,99.005,1,2
4.551,73.397,1,1
5.536,95.033,1,2
10.335,53.351,0,0
7.673,71.894,0,1
5.779,48.794,0,0
0.593,55.707,0,0
0.822,47.959,0,0
8.242,58.883,0,0
6.162,54.075,0,0
7.252,98.149,1,2
1.785,88.206,1,2
10.260,54.852,0,0
5.641,68.549,0,1
6.242,60.339,0,0
7.318,51.174,0,0
6.828,59.826,0,0
8.369,67.273,0,1
2.600,89.300,1,2
1.120,85.357,1,1
4.726,68.594,1,1
8.299,46.757,0,0
8.045,99.089,1,2
4.390,84.126,1,2
7.968,89.598,1,2
8.254,85.996,1,2
8.451,73.671,1,1
10.111,85.027,1,1
5.121,87.796,1,2
7.801,83.851,1,1
9.655,91.231,1,2
3.409,88.454,1,2
10.347,45.395,0,0
3.880,78.613,1,1
7.150,48.271,0,0
1.881,62.848,0,0
2.403,93.002,1,2
1.413,81.901,1,1
6.882,56.264,0,0
0.762,80.528,0,1
5.332,72.461,1,1
7.939,77.276,1,1
3.214,62.546,0,0
2.430,54.185,0,0
10.127,51.553,0,0
2.530,49.485,0,0
6.356,99.460,1,2
5.136,65.513,0,1
9.564,65.973,0,0
6.809,80.528,1,1
5.324,55.436,0,0
3.040,78.357,1,2
8.876,60.941,0,0
3.636,64.749,0,1
8.610,87.827,1,2
7.486,79.050,1,1
6.035,54.509,0,0
10.462,47.169,0,0
6.947,98.404,1,2
6.483,60.881,0,1
7.564,91.005,1,2
2.173,47.230,0,0
4.892,81.904,1,2
0.502,79.979,0,1
1.862,67.465,0,0
0.848,94.273,1,2
6.237,72.982,1,1
3.758,94.141,1,2
2.231,60.163,0,0
4.496,53.917,0,0
10.001,99.711,1,2
1.060,85.613,0,1
1.617,47.007,0,0
9.267,66.000,0,1
2.677,98.979,1,2
7.162,51.964,0,0
1.379,64.634,0,0
0.872,82.936,1,1
6.673,90.618,1,2
7.920,88.940,1,2
2.519,84.969,1,2
5.132,94.978,1,2
2.096,54.848,0,0
8.784,57.943,0,0
1.848,49.211,0,0
6.128,62.485,0,1
9.955,56.057,0,0
2.613,87.045,1,2
7.790,65.001,0,1
5.437,45.045,0,0
9.108,97.996,1,2
9.142,86.742,1,2
5.493,55.263,0,0
5.204,45.490,0,0
8.191,89.110,1,2
7.632,49.015,0,0
3.801,46.680,0,0
9.941,95.645,1,2
5.536,84.824,1,2
2.966,72.418,0,1
4.455,49.064,0,0
4.513,71.584,1,1
5.495,60.793,0,1
3.950,73.319,1,1
5.084,45.247,0,0
10.234,78.520,1,1
10.429,81.068,0,1
3.062,77.929,1,1
3.588,79.133,1,1
4.279,77.960,1,1
2.812,90.609,1,2
2.720,91.934,1,2
5.352,61.224,0,0
4.668,98.054,1,2
1.277,81.286,0,1
5.708,45.071,0,0
5.237,69.261,1,1
10.019,78.352,1,1
9.018,88.415,1,2
6.920,60.807,0,0
5.736,66.362,0,1
1.628,52.802,0,0
6.944,57.379,0,0
9.831,89.544,1,2
10.160,63.294,0,0
9.793,87.155,1,2
7.883,96.564,1,2
3.944,99.943,1,2
2.314,97.644,1,2
2.725,46.700,0,0
4.443,85.616,1,2
1.662,96.151,1,2
3.555,88.351,1,2
10.223,83.415,1,1
7.962,67.477,0,1
7.534,67.369,0,1
2.081,60.314,0,0
5.567,85.675,1,2
5.415,46.313,0,0
9.757,47.383,0,0
7.200,72.393,1,1
3.517,59.688,0,1
3.092,65.846,0,1
1.571,80.206,0,1
5.488,60.025,0,1
6.776,71.725,0,1
4.491,72.900,1,1
9.887,49.395,0,0
8.022,98.555,1,2
5.997,89.911,1,2
4.460,50.858,0,0
7.069,65.122,0,1
7.412,86.026,1,2
7.855,80.449,1,1
3.640,48.402,0,0
4.531,50.373,0,0
2.854,74.261,1,1
1.879,45.858,0,0
3.592,79.700,1,1
3.099,90.454,1,2
3.337,93.975,1,2
5.293,87.372,1,2
4.337,47.659,0,0
7.825,56.958,0,0
3.076,66.269,0,1
7.652,96.952,1,2
9.399,87.744,1,1
5.498,73.391,1,1
8.563,54.713,0,0
1.275,77.047,1,1
3.117,62.873,0,0
1.368,64.976,0,0
5.434,98.063,1,2
4.292,62.929,0,1
5.327,70.355,0,1
2.808,65.414,0,1
0.848,56.211,0,0
8.095,46.653,0,0
9.879,59.599,0,0
2.411,56.656,0,0
7.885,56.848,0,0
4.012,55.020,0,0
7.915,82.236,1,1
6.516,66.970,0,1
8.056,65.708,0,1
10.402,46.533,0,0
3.320,46.442,0,0
9.295,98.867,1,2
2.555,93.898,1,2
8.451,93.094,1,2
2.079,71.033,0,1
2.506,90.939,1,2
4.800,80.703,1,1
2.573,53.114,0,0
8.572,76.466,1,1
0.875,76.291,0,1
3.960,59.956,0,1
6.214,78.514,1,1
8.507,77.713,1,1
10.256,53.854,0,0
5.863,51.314,0,0
2.426,80.255,1,1
2.790,86.940,1,2
6.609,81.359,1,1
1.973,76.648,1,1
8.967,80.403,1,1
8.923,73.532,1,1
7.744,66.389,0,1
10.212,51.501,0,0
5.002,73.846,1,1
10.097,99.715,1,2
2.498,84.494,1,2
3.066,52.317,0,0
5.814,80.205,1,1
9.380,55.551,0,0
0.594,79.052,0,1
9.061,97.884,1,2
4.230,96.533,1,2
9.131,70.697,0,1
9.073,48.609,0,0
9.371,62.973,0,0
6.138,65.320,0,1
1.703,70.242,0,1
3.515,63.083,0,1
4.043,92.581,1,2
7.000,79.438,1,1
3.894,98.729,1,2
5.406,71.368,0,1
4.112,59.947,0,1
6.710,84.227,1,2
2.028,74.223,0,1
4.389,88.732,1,2
9.288,53.737,0,0
3.358,71.622,0,1
5.370,98.544,1,2
8.277,50.693,0,0
7.438,55.751,0,0
5.164,58.295,0,1
1.238,77.912,0,1
9.173,85.551,1,1
9.700,75.063,0,1
8.409,62.243,0,0
8.156,96.353,1,2
9.347,50.476,0,0
9.237,62.009,0,0
5.247,61.031,0,1
4.420,59.483,0,1
5.055,53.213,0,0
1.836,98.064,1,2
2.420,97.816,1,2
7.383,78.472,1,1
7.877,94.243,1,2
7.427,60.890,0,0
6.289,93.089,1,2
2.048,86.019,1,2
4.277,88.631,1,2
10.009,83.477,1,1
10.026,45.576,0,0
3.450,85.432,1,2
4.245,66.581,0,1
2.346,78.984,1,1
4.091,58.233,0,1
4.977,94.236,1,2
3.323,96.447,1,2
9.570,84.901,1,1
1.270,95.537,1,2
4.886,79.714,1,2
1.200,67.537,0,0
4.092,94.855,1,2
8.134,93.164,1,2
1.508,55.044,0,0
6.295,76.094,1,1
6.224,47.932,0,0
6.186,45.424,0,0
5.524,51.803,0,0
6.686,92.025,1,2
3.142,55.048,0,0
3.143,48.715,0,0
8.260,95.216,1,2
2.243,50.210,0,0
8.738,71.848,0,1
9.476,68.129,0,1
6.193,73.705,0,1
3.302,50.915,0,0
4.867,71.197,1,1
5.617,51.524,0,0
7.469,65.616,0,1
9.896,84.141,1,1
4.768,53.116,0,0
2.553,45.013,0,0
3.590,80.647,1,2
9.990,92.196,1,2
2.623,53.519,0,0
3.027,48.908,0,0
0.820,54.760,0,0
6.624,50.719,0,0
5.216,73.656,1,1
8.746,99.669,1,2
6.916,75.660,1,1
7.030,51.187,0,0
7.346,57.301,0,0
5.079,88.329,1,2
3.466,73.968,1,1
0.686,72.463,0,0
4.467,88.000,1,2
0.627,66.183,0,0
2.635,53.832,0,0
4.267,52.518,0,0
5.721,73.090,1,1
4.304,99.593,1,2
2.655,80.351,1,1
8.032,88.033,1,2
3.673,83.541,1,2
4.038,83.386,1,2
2.733,47.803,0,0
1.207,67.894,0,0
8.054,84.489,1,1
5.049,46.683,0,0
6.030,45.275,0,0
9.220,77.310,1,1
9.325,54.758,0,0
6.289,75.903,1,1
9.963,45.275,0,0
5.926,47.132,0,0
9.311,45.954,0,0
5.204,77.673,1,1
3.159,78.862,1,1
5.487,75.239,1,1
2.110,94.274,1,2
4.307,59.991,0,1
2.794,61.173,0,0
5.028,90.410,1,2
1.424,76.147,0,1
4.846,63.248,0,1
6.202,64.621,0,1
10.396,61.552,0,0
10.470,73.016,0,1
7.089,62.557,0,0
5.047,65.755,0,1
7.994,80.163,1,1
9.722,76.012,0,1
7.410,72.862,0,1
2.414,46.327,0,0
6.591,75.671,1,1
5.481,66.916,0,1
9.656,59.310,0,0
7.161,88.402,1,2
10.200,83.335,0,1
0.963,95.443,1,2
7.482,49.655,0,0
2.675,66.034,0,0
5.178,86.268,1,2
8.940,54.569,0,0
10.452,56.111,0,0
2.721,62.207,0,1
9.108,47.025,0,0
1.815,82.705,1,1
3.553,88.428,1,2
2.676,53.559,0,0
10.283,51.140,0,0
1.565,80.737,1,1
8.517,95.379,1,2
5.736,98.271,1,2
7.711,76.223,1,1
1.368,75.230,0,1
5.114,99.845,1,2
6.043,48.537,0,0
3.412,66.351,0,1
7.003,83.169,1,1
1.332,92.930,1,2
1.305,83.615,1,1
7.021,72.098,0,1
3.140,71.299,0,1
9.084,95.048,1,2
6.155,86.160,1,2
9.313,56.272,0,0
9.000,96.000,1,2
7.560,89.795,1,2
10.311,79.329,0,1
2.966,89.262,1,2
6.122,85.121,1,2
1.791,63.886,0,0
7.609,83.786,1,2
8.701,66.036,0,0
9.455,46.714,0,0
5.797,66.226,0,1
9.762,74.829,0,1
4.311,87.138,1,2
4.044,74.138,1,1
7.844,51.487,0,0
9.694,65.849,0,1
1.302,88.183,1,2
5.592,64.122,0,1
4.965,82.739,1,2
0.831,62.404,0,0
1.605,55.291,0,0
8.704,94.803,1,2
9.966,50.512,0,0
6.201,87.478,1,2
2.905,80.585,1,1
10.297,48.046,0,0
4.733,45.818,0,0
1.832,58.705,0,0
8.378,82.783,1,1
7.498,87.647,1,2
7.404,65.203,0,1
4.337,93.325,1,2
3.322,51.147,0,0
2.788,87.872,1,2
6.526,83.882,1,2
3.638,63.804,0,1
7.762,99.249,1,2
9.641,64.416,0,0
8.959,58.971,0,0
0.844,80.321,0,1
6.967,75.005,1,1
1.018,54.380,0,0
3.471,64.292,0,1
3.484,89.795,1,2
6.056,63.674,0,0
0.934,87.237,1,1
2.797,77.155,1,1
9.843,87.224,1,2
0.797,57.646,0,0
3.943,93.183,1,2
5.402,51.306,0,0
1.587,77.091,1,1
3.418,98.091,1,2
6.744,52.450,0,0
3.805,51.147,0,0
6.081,56.116,0,0
9.941,46.692,0,0
1.464,82.596,0,1
7.210,73.800,1,1
0.747,59.541,0,0
4.396,84.063,1,2
7.681,73.079,1,1
10.065,60.799,0,0
5.131,56.505,0,0
6.792,61.783,0,0
5.378,91.920,1,2
1.686,99.885,1,2
1.401,65.171,0,0
6.059,78.529,1,1
9.244,86.499,1,2
3.063,59.196,0,0
7.974,82.413,1,1
6.780,69.646,0,1
3.868,95.445,1,2
7.071,53.645,0,0
1.139,49.990,0,0
3.048,47.469,0,0
4.314,68.599,0,1
6.921,68.696,0,1
0.862,55.449,0,0
0.923,89.296,1,1
9.770,86.613,1,1
5.795,82.638,1,1
9.467,81.195,1,1
10.468,83.275,0,1
2.167,87.886,1,2
4.276,70.720,1,1
10.366,57.925,0,0
0.577,52.795,0,0
10.322,62.822,0,0
10.497,74.716,0,1
8.048,98.372,1,2
4.394,92.069,1,2
7.269,74.388,0,1
0.708,48.902,0,0
4.021,52.975,0,0
0.860,57.528,0,0
4.777,52.173,0,0
7.335,66.104,0,1
0.699,82.785,0,1
9.456,46.438,0,0
1.391,56.989,0,0
2.866,95.054,1,2
4.393,71.976,1,1
1.620,73.847,0,1
7.981,76.932,1,1
7.296,81.495,1,2
6.396,57.499,0,0
4.794,82.324,1,2
6.455,50.232,0,0
4.259,88.647,1,2
7.158,88.094,1,2
9.449,62.737,0,0
8.232,86.948,1,2
4.166,52.513,0,0
9.356,92.533,1,2
3.622,71.572,1,1
7.294,70.893,0,1
7.894,55.243,0,0
4.613,88.683,1,2
9.108,71.770,0,1
10.236,60.326,0,0
1.701,56.478,0,0
0.955,77.009,0,1
3.438,47.746,0,0
0.763,65.529,0,0
10.371,48.358,0,0
3.191,93.155,1,2
2.065,66.227,0,0
6.357,48.936,0,0
10.054,73.109,0,1
9.226,57.742,0,0
9.255,77.907,1,1
2.478,89.506,1,2
3.181,76.436,1,1
1.382,91.120,1,2
7.484,78.028,1,1
4.059,88.948,1,2
7.131,66.782,0,1
0.832,83.017,0,1
7.920,62.879,0,0
1.785,85.135,1,1
10.377,92.923,1,2
3.187,61.146,0,0
5.385,71.716,1,1
8.715,68.734,0,1
6.814,52.713,0,0
1.308,63.807,0,0
9.756,64.586,0,0
7.850,91.898,1,2
8.035,83.437,1,1
5.613,52.353,0,0
2.144,53.178,0,0
7.053,60.142,0,0
3.609,78.082,1,2
8.832,57.810,0,0
3.783,53.162,0,0
7.204,81.057,1,2
5.915,64.691,0,1
2.038,71.300,0,1
7.325,89.344,1,2
10.195,96.769,1,2
1.098,83.196,0,1
6.377,83.986,1,2
6.978,78.642,1,1
8.887,74.819,0,1
3.681,51.372,0,0
8.798,74.896,1,1
7.908,56.448,0,0
2.408,55.789,0,0
7.963,61.942,0,0
4.984,72.576,1,1
2.542,94.345,1,2
2.930,52.691,0,0
3.846,65.966,0,1
7.890,55.550,0,0
2.029,88.945,1,2
6.928,58.110,0,0
8.663,70.515,0,1
5.681,66.569,0,1
9.581,77.828,0,1
7.694,50.390,0,0
5.656,80.628,1,2
10.166,83.917,1,1
6.006,59.950,0,0
1.985,98.604,1,2
2.644,82.901,1,1
8.737,54.377,0,0
9.052,62.993,0,0
4.440,51.529,0,0
4.101,66.368,0,1
2.560,46.389,0,0
8.968,83.561,1,1
10.367,98.588,1,2
9.900,95.981,1,2
4.929,54.969,0,0
9.426,71.360,0,1
2.526,78.252,1,1
1.208,72.800,0,1
6.108,75.330,0,1
3.944,49.200,0,0
5.305,72.398,1,1
1.225,77.023,0,1
2.243,74.455,1,1
5.386,98.720,1,2
5.564,76.507,1,1
7.652,74.330,1,1
7.884,78.931,1,1
4.346,48.718,0,0
5.015,77.086,1,1
3.319,77.407,1,1
2.058,88.311,1,2
4.515,67.377,0,1
6.314,86.258,1,1
10.478,67.620,0,0
7.895,51.726,0,0
8.615,64.568,0,0
8.753,98.104,1,2
9.832,73.912,0,1
9.683,80.627,1,1
2.270,46.887,0,0
3.680,92.213,1,2
3.166,76.231,1,1
8.530,63.021,0,0
5.370,91.927,1,2
9.953,83.429,1,1
6.231,45.176,0,0
0.782,64.927,0,0
2.925,77.865,1,1
4.531,56.063,0,0
1.839,84.159,1,1
6.115,51.221,0,0
0.972,84.685,1,1
2.934,89.793,1,2
0.618,69.384,0,0
1.694,52.240,0,0
7.566,76.161,1,1
5.532,81.672,1,2
10.088,70.997,0,1
1.820,87.392,1,2
2.402,99.273,1,2
1.107,73.028,0,1
2.491,88.458,1,2
3.450,98.866,1,2
4.796,97.299,1,2
2.991,50.169,0,0
2.200,82.229,1,1
4.301,76.554,1,1
1.005,57.169,0,0
8.736,84.137,1,1
6.202,60.991,0,0
5.592,47.077,0,0
5.165,87.569,1,2
6.052,82.090,1,2
10.435,49.434,0,0
4.328,60.691,0,1
6.180,61.337,0,1
2.593,66.525,0,0
4.447,46.790,0,0
1.448,55.015,0,0
9.152,98.948,1,2
7.303,85.391,1,2
8.187,89.898,1,2
8.120,96.623,1,2
1.837,69.099,0,0
6.854,66.341,0,1
1.967,80.833,1,1
6.681,52.941,0,0
1.839,70.529,0,0
2.077,93.144,1,2
1.738,69.007,0,0
5.872,47.205,0,0
1.680,54.562,0,0
4.141,85.240,1,2
4.750,99.214,1,2
10.374,63.091,0,0
8.305,79.784,1,1
6.351,99.817,1,2
7.828,85.491,1,2
0.611,45.847,0,0
4.183,49.705,0,0
3.369,80.194,1,2
7.111,74.270,1,1
1.795,77.009,0,1
9.948,47.311,0,0
3.740,68.142,0,1
9.233,74.787,1,1
8.995,59.978,0,0
5.166,70.726,1,1
0.525,72.220,0,0
1.692,67.948,0,0
4.364,55.361,0,0
7.880,96.526,1,2
5.266,95.376,1,2
9.871,68.719,0,0
9.561,64.270,0,0
3.756,84.440,1,2
10.391,83.455,1,1
5.780,90.874,1,2
1.239,53.286,0,0
0.867,63.977,0,0
4.181,90.890,1,2
4.650,69.820,0,1
2.306,63.634,0,0
9.503,81.654,1,1
3.593,83.737,1,2
8.228,56.301,0,0
2.675,54.490,0,0
4.843,51.201,0,0
4.328,50.241,0,0
8.166,53.503,0,0
4.157,72.647,1,1
2.726,53.228,0,0
8.874,49.598,0,0
7.001,96.742,1,2
2.200,61.127,0,0
2.879,62.552,0,0
1.489,47.728,0,0
8.832,70.908,0,1
4.690,78.287,1,2
8.806,85.808,1,2
6.336,92.434,1,2
8.438,89.041,1,2
8.062,47.155,0,0
5.159,52.104,0,0
3.061,67.932,0,1
4.403,81.768,1,2
5.813,98.456,1,2
10.469,97.152,1,2
3.365,96.232,1,2
7.860,88.441,1,2
3.064,75.339,1,1
6.824,50.996,0,0
7.851,91.817,1,2
0.508,48.384,0,0
7.785,80.319,1,1
9.187,86.586,1,1
9.549,74.208,0,1
9.241,74.998,0,1
4.318,87.663,1,2
1.969,57.752,0,0
3.914,93.277,1,2
9.309,85.154,1,2
7.260,81.103,1,1
5.550,97.468,1,2
0.561,85.219,0,1
1.220,90.339,1,2
6.048,64.064,0,1
9.213,56.657,0,0
6.601,47.507,0,0
4.107,92.004,1,2
0.560,93.237,1,2
2.606,72.353,0,1
6.655,95.757,1,2
3.424,62.727,0,1
5.869,98.047,1,2
0.902,69.622,0,0
5.898,71.766,1,1
5.103,49.752,0,0
0.721,50.387,0,0
8.707,90.822,1,2
8.371,56.693,0,0
1.651,48.136,0,0
6.760,53.220,0,0
9.088,97.010,1,2
5.628,84.068,1,2
8.028,60.397,0,0
1.730,67.842,0,0
1.096,65.843,0,0
2.855,89.076,1,2
8.169,97.242,1,2
3.390,54.536,0,0
8.942,51.297,0,0
1.169,60.499,0,0
5.323,94.164,1,2
4.864,59.810,0,1
8.614,64.927,0,1
7.201,82.241,1,1
7.931,94.463,1,2
6.572,55.879,0,0
2.080,58.969,0,0
8.107,82.688,1,2
7.697,96.056,1,2
7.813,78.893,1,1
5.098,64.839,0,1
4.737,91.317,1,2
1.974,88.085,1,2
8.653,55.584,0,0
4.851,68.648,1,1
10.045,50.485,0,0
3.217,75.057,0,1
5.336,73.437,0,1
4.016,77.963,1,2
6.575,97.100,1,2
10.170,63.991,0,0
2.724,88.881,1,2
4.351,53.163,0,0
3.453,50.199,0,0
1.445,96.312,1,2
0.861,46.220,0,0
10.427,79.700,0,1
3.804,99.248,1,2
7.570,67.777,0,1
8.330,55.210,0,0
6.909,48.414,0,0
3.151,55.689,0,0
7.207,63.790,0,0
9.708,79.438,1,1
5.077,71.349,1,1
9.417,45.445,0,0
9.112,58.633,0,0
8.216,89.796,1,2
7.462,87.430,1,2
10.091,71.373,0,1
5.512,54.942,0,0
9.696,45.251,0,0
1.380,56.527,0,0
7.590,74.609,1,1
1.688,67.394,0,0
4.202,50.082,0,0
6.350,78.767,1,1
7.426,84.037,1,2
7.324,75.488,1,1
2.292,84.771,1,1
1.388,58.607,0,0
1.925,77.854,0,1
6.686,92.894,1,2
2.289,50.752,0,0
9.662,90.092,1,2
7.298,46.378,0,0
3.516,47.507,0,0
6.808,73.826,0,1
1.232,75.381,0,1
6.547,66.613,0,1
2.050,87.167,1,2
6.824,64.945,0,1
3.290,61.124,0,0
6.033,59.129,0,0
7.523,47.832,0,0
2.697,75.941,1,1
1.082,83.963,0,1
1.921,76.015,0,1
8.876,68.137,0,1
10.017,85.465,1,1
6.265,64.255,0,1
1.342,98.861,1,2
6.485,67.025,0,1
3.883,53.009,0,0
2.230,94.425,1,2
7.960,85.629,1,2
9.151,76.549,1,1
5.834,52.482,0,0
6.241,91.759,1,2
9.964,63.084,0,0
0.528,59.597,0,0
9.065,86.529,1,2
9.792,95.711,1,2
8.985,94.544,1,2
6.010,61.717,0,1
9.411,98.793,1,2
5.466,92.100,1,2
4.177,57.555,0,0
5.482,98.075,1,2
0.932,57.628,0,0
0.801,89.574,1,1
5.687,71.675,0,1
6.397,60.752,0,0
1.194,67.606,0,0
8.135,45.166,0,0
2.001,95.721,1,2
2.632,55.010,0,0
5.260,58.838,0,1
8.244,82.380,1,1
5.387,80.597,1,2
9.504,94.094,1,2
8.078,79.094,1,1
6.118,89.136,1,2
9.192,73.004,0,1
3.968,52.783,0,0
6.295,89.584,1,2
6.940,57.324,0,0
1.411,86.730,1,1
3.131,68.128,0,1
10.319,50.915,0,0
3.556,77.289,1,1
9.594,65.510,0,1
1.006,62.488,0,0
2.999,68.643,0,1
2.818,86.177,1,2
0.521,81.164,0,1
7.744,85.644,1,1
2.837,70.834,0,1
6.354,71.921,0,1
1.459,83.070,1,1
6.235,92.116,1,2
5.451,69.490,0,1
5.214,97.996,1,2
8.390,52.391,0,0
4.011,82.765,1,2
7.653,84.145,1,1
8.568,63.878,0,0
2.936,45.633,0,0
3.471,74.767,1,1
6.623,65.681,0,1
2.328,88.626,1,2
0.551,79.542,0,1
6.579,77.444,1,1
7.538,53.550,0,0
1.569,82.193,1,1
6.202,55.400,0,0
5.245,81.627,1,2
5.605,74.236,1,1
9.864,48.877,0,0
0.933,96.664,1,2
2.345,88.160,1,2
1.324,72.280,0,0
6.694,67.742,0,1
9.116,66.161,0,0
5.874,50.054,0,0
0.818,58.278,0,0
5.532,59.864,0,0
1.601,98.732,1,2
1.366,65.942,0,0
3.535,62.563,0,1
9.013,83.544,1,1
7.458,47.418,0,0
10.347,75.239,0,1
5.321,80.795,1,1
2.362,85.365,1,2
4.132,59.253,0,1
1.344,63.273,0,0
4.502,80.815,1,1
6.528,80.022,1,1
7.064,81.995,1,2
10.201,77.803,0,1
4.283,49.403,0,0
1.375,73.009,0,1
9.133,48.811,0,0
2.248,54.756,0,0
3.748,93.647,1,2
1.933,66.313,0,0
7.602,63.330,0,0
9.329,98.834,1,2
2.609,81.544,1,2
6.293,58.983,0,0
0.744,64.468,0,0
7.352,81.065,1,1
1.949,52.438,0,0
3.627,98.546,1,2
6.029,91.357,1,2
5.109,59.839,0,1
8.244,50.488,0,0
0.833,99.814,1,2
2.605,83.351,1,1
2.488,90.269,1,2
4.377,53.859,0,0
8.997,92.824,1,2
10.141,55.456,0,0
10.127,82.804,1,1
2.361,92.946,1,2
2.548,63.070,0,0
3.373,97.405,1,2
6.400,67.164,0,1
8.849,60.894,0,0
5.586,87.883,1,2
0.873,77.305,0,1
7.317,71.369,0,1
6.694,52.823,0,0
4.278,96.161,1,2
5.859,86.389,1,2
2.899,45.856,0,0
3.499,72.618,1,1
6.368,66.452,0,1
4.209,77.033,1,1
3.923,57.765,0,1
1.937,67.484,0,1
9.268,77.160,1,1
5.670,96.280,1,2
9.144,75.541,1,1
6.425,60.600,0,1
1.238,98.022,1,2
0.859,50.941,0,0
2.256,45.847,0,0
4.195,68.801,0,1
2.215,71.996,0,1
4.000,86.411,1,2
9.666,55.344,0,0
0.668,71.028,0,0
1.252,88.498,1,1
7.624,58.831,0,0
7.819,88.521,1,2
3.072,97.710,1,2
1.251,93.326,1,2
3.882,77.631,1,1
7.449,91.529,1,2
3.264,64.868,0,1
5.570,97.010,1,2
4.863,97.585,1,2
9.435,48.056,0,0
6.664,60.660,0,0
3.957,62.574,0,1
4.440,79.504,1,2
1.753,97.320,1,2
8.457,99.154,1,2
2.406,54.091,0,0
1.635,86.023,1,1
3.753,54.579,0,0
7.135,83.723,1,1
5.772,83.257,1,2
0.594,56.337,0,0
6.318,72.529,0,1
7.906,84.373,1,2
7.823,89.514,1,2
2.551,96.498,1,2
1.256,68.691,0,0
4.232,99.501,1,2
2.613,98.944,1,2
10.067,70.636,0,1
7.320,74.181,1,1
3.567,69.865,1,1
8.737,51.609,0,0
6.504,68.057,0,1
0.912,63.969,0,0
2.673,46.904,0,0
3.079,48.993,0,0
9.659,71.834,0,1
6.898,94.817,1,2
2.386,79.029,1,1
8.972,74.942,1,1
4.384,51.311,0,0
10.413,96.618,1,2
6.035,50.530,0,0
0.624,96.412,1,2
4.536,88.653,1,2
7.210,83.262,1,1
4.840,60.675,0,1
7.100,96.872,1,2
1.437,74.151,0,1
0.652,82.820,0,1
1.435,60.741,0,0
6.881,73.050,1,1
2.721,57.022,0,0
8.671,57.013,0,0
8.407,74.903,0,1
1.787,69.271,0,1
1.081,60.890,0,0
7.180,45.908,0,0
7.495,63.651,0,1
9.372,83.396,1,1
3.998,50.498,0,0
0.767,68.682,0,0
8.054,77.839,1,1
6.478,69.968,0,1
10.041,46.605,0,0
3.538,87.744,1,2
0.598,75.980,0,1
1.063,94.412,1,2
9.347,93.715,1,2
4.037,97.959,1,2
1.243,47.323,0,0
0.787,78.997,0,1
6.889,98.254,1,2
4.104,61.654,0,1
7.921,96.061,1,2
6.578,61.041,0,0
2.811,70.633,0,1
6.582,82.992,1,2
4.449,90.562,1,2
7.212,86.378,1,2
2.960,47.390,0,0
3.529,80.359,1,2
2.188,88.274,1,2
1.838,60.294,0,0
4.532,59.692,0,1
6.635,98.773,1,2
6.360,96.317,1,2
2.403,82.559,1,2
4.381,87.530,1,2
4.874,97.536,1,2
2.679,45.215,0,0
6.708,95.712,1,2
3.907,87.702,1,2
1.484,64.852,0,0
7.337,48.129,0,0
2.229,77.711,0,1
4.027,73.958,1,1
8.216,85.771,1,2
1.774,87.483,1,2
6.004,97.763,1,2
6.407,58.341,0,0
3.201,52.266,0,0
1.634,52.715,0,0
4.546,83.540,1,2
2.827,96.183,1,2
4.340,79.448,1,2
1.902,50.875,0,0
4.499,73.179,1,1
9.706,80.840,1,1
0.589,62.170,0,0
6.227,68.139,0,1
4.670,89.370,1,2
8.954,57.121,0,0
8.184,58.178,0,0
5.020,46.883,0,0
3.058,47.858,0,0
9.932,72.007,0,1
8.705,47.362,0,0
9.329,60.557,0,0
1.358,89.048,1,2
4.433,99.342,1,2
5.178,84.952,1,2
3.447,46.478,0,0
2.730,91.630,1,2
3.755,91.786,1,2
